ph,hardness,tds,chlorine,sulfate,conductivity,organic_carbon,trihalomethanes,turbidity
6.02,330.46,86.11,2.29,53.57,1154.87,3.34,119.97,2.94
6.55,1073.74,136.78,1.18,152.98,251.36,10.01,77.33,0.55
8.06,442.68,121.6,0.46,287.46,2323.18,6.67,25.43,3.09
8.15,831.29,90.05,0.97,572.85,2590.36,4.31,112.86,10.7
5.31,368.05,425.95,2.23,80.93,1281.05,11.86,10.81,6.71
6.16,313.72,273.42,0.69,418.66,1557.29,7.34,23.83,1.42
7.39,236.24,151.59,3.03,235.11,620.92,6.19,33.58,1.08
8.44,43.87,108.45,7.2,332.91,2035.18,2.82,76.63,0.17
6.57,1050.65,878.9,2.3,296.17,1253.13,4.36,214.5,3.2
6.47,143.06,384.91,1.28,304.45,1889.35,6.56,29.81,3.59
7.83,115.41,396.62,1.46,194.8,368.89,11.63,1.51,9.63
9.18,213.45,196.11,1.41,91.56,502.25,6.4,226.96,3.3
7.74,189.22,63.4,0.75,211.81,1455.66,5.44,101.62,4.49
6.33,361.76,439.82,4.04,315.6,322.07,5.73,92.27,1.19
8.05,48.67,709.29,4.11,244.95,799.02,10.37,4.48,0.83
9.04,47.98,273.42,2.4,328.82,2409.65,6.45,90.5,3.72
6.54,63.84,319.98,0.05,190.99,1775.75,4.68,76.96,1.81
5.89,418.01,301.5,0.3,204.3,340.8,9.75,61.4,5.03
6.34,259.86,335.35,2.62,332.18,2759.35,4.48,128.67,8.66
6.48,232.16,381.6,2.47,164.34,839.09,4.59,57.42,2.91
8.03,106.88,179.33,4.14,35.94,841.73,9.96,120.55,1.18
7.21,103.36,350.3,3.15,222.71,119.76,7.94,106.33,3.31
8.32,200.9,193.04,3.45,277.04,633.76,2.13,18.1,1.57
6.68,396.07,91.06,0.84,26.77,1055.14,5.43,129.27,2.02
6.68,350.28,272.03,2.0,115.5,1577.14,7.81,149.64,2.95
6.51,336.81,267.83,2.19,335.86,2626.66,10.22,20.21,1.21
5.97,380.84,857.86,0.93,156.34,196.83,9.83,3.37,3.04
8.11,217.4,275.9,2.31,132.14,565.81,6.67,72.31,5.43
6.31,199.29,300.87,1.29,290.03,2166.22,6.82,104.16,2.81
7.23,84.58,610.2,1.54,248.62,2719.92,5.74,6.96,2.68
7.33,195.29,722.22,4.49,67.14,2428.55,3.03,90.9,2.29
8.41,45.22,368.31,1.28,333.46,511.84,11.56,104.59,4.0
9.18,197.64,271.57,2.5,178.09,127.18,3.2,89.37,2.23
7.23,105.18,255.89,7.48,362.43,1524.26,9.72,63.38,0.03
5.53,169.06,398.67,2.57,286.32,932.17,11.3,29.89,4.96
7.17,312.1,96.6,0.49,237.83,540.94,5.19,161.36,4.33
6.4,241.5,273.42,2.04,464.12,714.06,11.9,47.13,3.57
5.14,928.1,167.88,3.55,222.25,2241.99,4.93,212.33,1.57
7.57,311.16,187.63,0.2,234.64,1893.6,5.7,2.64,3.78
5.83,638.34,202.21,4.38,62.68,895.06,16.14,72.77,1.12
7.41,87.89,314.34,2.78,211.21,2412.58,10.28,208.49,12.7
7.3,290.29,115.12,1.02,381.7,1194.81,8.96,80.27,2.1
6.54,322.28,91.98,4.18,4.76,1410.405,2.37,20.4,5.01
7.47,318.65,297.34,2.5,272.9,113.24,10.59,32.12,2.41
6.82,1051.31,255.77,0.88,277.7,2209.62,2.3,34.15,2.79
8.08,59.81,289.28,1.46,268.99,2409.51,9.34,32.13,2.1
7.51,238.01,252.15,1.37,577.71,454.62,3.78,23.51,0.04
5.98,160.14,555.93,4.28,305.84,2244.33,5.29,87.15,5.4
6.39,149.19,9.5,3.99,70.36,26327.71,10.8,16.97,4.9
8.0,331.66,310.85,3.31,215.89,132.87,10.76,9.54,0.9
6.68,71.64,221.6,4.03,296.25,2685.65,5.24,16.74,1.73
6.66,1011.58,381.13,1.68,251.75,1659.3,3.73,15.83,0.61
8.36,486.0,202.47,0.26,758.91,1522.24,7.91,114.4,1.54
8.34,164.72,306.69,3.01,68.14,1220.98,4.69,94.12,1.59
7.17,190.62,930.86,1.79,396.12,98.89,6.73,2.43,4.31
9.62,285.38,217.08,0.7,155.02,2296.83,9.66,78.7,1.12
6.08,325.46,103.27,1.93,99.64,1774.96,8.91,19.21,1.08
7.23,44.58,392.98,2.39,394.87,148.94,8.17,20.06,1.97
7.46,253.2,581.31,3.4,122.89,2549.83,6.29,95.82,3.78
8.13,45.87,114.41,7.43,325.04,632.96,6.23,171.85,1.89
6.29,361.1,659.89,0.85,237.83,1273.82,9.66,58.77,3.69
6.45,188.13,326.98,1.43,99.96,391.28,11.24,207.7,0.89
7.54,428.76,376.97,4.09,154.02,1846.79,5.46,5.33,1.16
7.92,320.13,281.56,0.57,233.55,1220.79,6.74,116.04,3.72
7.23,399.08,258.25,3.5,282.0,784.94,10.49,57.36,5.04
7.33,43.95,246.47,1.13,369.72,1121.8,5.2,164.44,1.03
6.77,75.15,154.81,2.73,181.16,2367.47,6.89,43.95,1.39
7.54,534.68,173.14,0.29,98.6,1843.3,4.04,64.06,1.74
8.24,553.7,339.23,2.69,601.23,5082.51,6.19,61.0,3.06
6.5,1029.33,614.33,4.04,371.85,2659.58,9.82,31.52,0.16
8.43,334.27,273.77,4.47,330.73,2158.67,11.01,168.33,3.28
6.16,186.94,273.63,1.04,139.53,1143.23,6.55,35.53,3.58
9.12,234.75,984.5,1.29,242.18,1763.86,2.83,0.15,3.63
8.21,193.75,221.64,4.4,121.81,2600.15,9.29,22.99,6.64
7.16,128.56,173.11,3.96,154.11,1312.58,5.57,226.68,1.12
6.9,243.66,777.39,0.43,153.49,2604.9,4.05,129.89,3.95
7.23,30.97,182.41,1.87,225.77,1120.41,5.66,128.85,1.58
8.38,130.46,386.67,7.32,301.57,71.72,1.56,21.99,13.74
6.57,265.75,363.35,3.23,168.65,678.19,10.59,80.98,11.43
7.94,437.11,176.43,4.41,379.51,1410.405,8.48,101.32,10.84
7.14,51.16,605.6,4.34,335.62,647.91,2.86,22.64,2.55
7.04,359.06,64.68,2.76,131.89,1019.21,6.04,184.15,2.25
6.49,136.94,157.92,1.74,254.81,1210.74,6.38,119.22,2.61
8.07,238.04,713.43,4.12,151.77,1766.97,3.01,106.49,1.46
7.57,645.31,349.77,2.56,131.74,667.87,5.86,117.62,1.64
8.14,299.34,283.42,3.55,361.01,806.68,5.22,158.56,2.17
7.84,248.7,158.29,2.82,154.41,1371.1,8.88,43.69,4.12
6.9,402.1,326.48,2.04,221.6,2161.36,11.78,6.01,5.02
6.41,292.18,114.29,1.57,247.2,1894.06,7.91,79.37,4.24
6.9,181.1,653.37,2.78,123.01,2586.64,4.43,4.76,0.21
7.61,950.08,195.97,4.44,81.85,250.18,6.12,16.29,1.7
6.47,322.82,92.19,2.06,185.6,2309.88,11.3,44.5,1.23
7.21,816.88,273.42,3.27,241.63,659.16,7.34,27.45,0.73
9.26,444.68,992.69,2.73,682.25,2.69,17.98,88.76,4.63
6.62,325.34,345.96,3.79,57.44,1410.405,7.74,69.66,1.94
7.1,291.82,78.71,3.16,235.56,2741.81,5.48,10.6,1.03
6.25,65.97,284.57,1.58,212.5,1563.45,9.58,19.21,1.16
7.03,86.54,216.54,1.27,145.54,617.42,8.57,207.46,1.41
6.98,67.12,212.06,0.09,100.23,1888.79,7.46,108.49,2.13
6.05,67.53,296.6,1.66,373.16,2369.39,3.31,4.01,5.24
7.21,113.72,345.05,0.2,203.26,2089.88,4.57,127.4,4.44
7.25,405.22,84.43,5.78,144.56,943.77,0.07,73.12,1.18
7.61,122.31,69.91,1.51,605.04,2704.55,6.06,127.05,0.33
9.56,290.27,315.08,3.68,322.24,2208.35,9.05,104.82,4.35
7.23,779.45,202.54,4.1,122.95,212.7,11.15,149.46,0.14
6.88,18.61,321.52,2.14,552.06,2354.28,4.29,46.57,4.49
5.77,438.91,206.97,0.01,97.42,1699.78,3.49,50.12,2.52
7.64,1050.83,73.5,4.26,325.03,1876.69,3.19,4.48,1.89
8.27,378.9,682.3,3.59,327.87,240.98,6.59,25.17,5.29
7.55,220.37,134.44,0.32,155.28,2170.99,3.72,69.12,13.25
5.03,305.25,245.21,0.2,134.76,237.78,10.73,108.47,2.48
7.86,517.11,256.48,1.47,255.52,2070.04,6.33,129.19,0.13
7.18,306.41,532.85,1.43,271.15,1257.78,5.89,221.09,3.31
8.59,381.71,114.51,0.74,270.15,40.61,7.04,114.52,1.3
6.76,1022.56,464.47,3.07,318.88,1800.08,10.46,83.91,2.24
7.05,134.28,318.2,2.02,382.53,723.43,4.39,0.19,5.12
8.96,107.92,186.39,1.71,83.7,2269.86,5.73,16.87,3.69
6.46,224.39,309.1,4.13,281.3,734.03,7.36,104.72,0.84
5.47,269.68,104.25,3.8,250.96,2164.71,7.48,104.59,2.69
6.39,96.27,812.44,3.28,739.07,2097.79,10.85,85.15,12.36
6.01,1011.21,290.62,4.07,107.75,33067.22,9.43,140.92,1.16
6.0,98.8,296.26,3.67,331.98,1791.94,1.14,63.45,12.3
7.23,286.3,139.72,2.67,54.39,436.1,10.97,110.42,4.25
5.11,531.51,110.7,0.51,279.5,2094.74,6.71,5.92,0.68
7.79,254.88,127.72,4.3,326.72,2439.93,2.8,114.56,5.68
6.33,149.77,2.66,3.88,762.3,2188.24,14.67,179.17,2.32
6.19,108.09,366.68,1.6,688.38,2657.16,1.94,11.7,4.95
8.72,32.09,129.56,1.72,77.75,308.46,11.8,47.46,11.3
8.8,238.98,144.84,2.97,799.77,1351.97,4.59,208.12,1.13
7.8,258.27,234.43,0.34,605.33,1307.11,6.71,87.04,3.14
8.18,323.04,355.03,2.9,235.56,1202.13,7.99,68.27,4.22
6.05,138.48,197.77,8.4,240.65,1010.74,5.2,22.38,5.48
7.11,766.25,372.39,1.85,294.09,1281.68,9.17,91.14,9.41
7.64,347.48,149.02,2.04,169.59,2037.77,2.65,3.88,4.98
9.72,175.11,141.4,3.2,117.19,32910.7,8.95,56.28,0.52
7.46,121.75,111.88,6.18,22.15,952.91,4.84,219.19,2.08
7.19,206.49,1025.63,3.35,350.29,2032.0,15.16,15.55,5.48
7.47,342.8,102.96,3.27,183.17,2616.98,10.23,15.12,13.61
6.85,324.71,328.28,8.1,208.54,2716.61,10.84,14.9,3.41
7.32,426.01,158.92,3.97,314.73,2688.09,6.13,144.61,6.74
5.21,65.68,158.68,4.08,121.77,2225.0,5.51,87.2,9.77
7.17,353.16,369.44,4.3,323.31,1323.04,1.96,219.1,1.15
7.3,280.09,290.39,1.56,84.95,1114.11,10.14,98.69,0.56
5.79,373.93,287.68,4.19,155.82,547.8,9.82,108.63,2.85
6.58,274.49,316.96,0.97,264.83,1818.77,8.52,62.47,1.89
6.74,280.02,262.68,7.04,244.21,11235.19,4.99,37.57,11.8
8.45,177.46,308.19,1.57,374.49,2598.94,4.79,65.51,5.23
8.38,354.43,205.46,1.3,338.15,926.68,0.34,215.22,2.09
8.25,208.94,373.67,3.71,376.67,1791.26,7.08,15.75,5.22
8.13,363.07,658.31,1.21,690.36,737.97,0.07,50.49,6.6
7.73,1099.55,878.59,0.4,392.67,2338.45,6.48,174.9,12.14
7.74,164.42,150.3,1.41,271.92,53.3,5.55,10.74,3.22
8.13,395.32,187.76,4.14,311.77,2248.66,7.49,155.19,0.08
6.33,373.41,137.02,3.3,175.77,30056.01,2.77,123.32,2.17
6.32,137.7,902.91,2.31,187.98,1742.98,2.44,49.53,4.7
6.34,197.85,166.55,3.17,732.71,2297.75,14.64,80.3,6.49
8.24,372.64,604.97,3.8,224.79,1420.47,8.52,91.85,1.67
5.45,73.04,323.26,2.95,249.08,1978.9,6.76,25.01,2.33
8.49,205.15,357.24,2.87,289.81,2147.76,9.39,119.62,1.6
7.92,443.04,322.34,3.87,168.71,2308.42,5.82,97.53,4.33
6.14,2.7,396.32,0.67,525.76,1436.62,11.66,69.59,2.76
6.82,57.25,924.45,3.88,512.69,1824.07,10.8,34.45,1.99
7.39,362.81,245.72,4.7,276.98,2625.21,4.02,25.8,0.06
6.56,118.0,273.42,1.29,213.14,974.47,10.11,126.35,2.45
6.38,47.73,124.99,0.59,329.0,1449.9,4.7,1.59,0.64
8.02,354.14,216.92,0.37,365.87,642.91,5.81,186.94,3.89
6.68,366.43,131.27,0.32,365.36,1697.87,10.19,20.01,3.96
7.43,90.1,95.16,3.01,196.82,121.87,11.25,118.45,3.0
6.76,78.73,703.8,2.47,180.93,521.03,9.67,115.53,1.76
7.73,181.93,298.05,4.22,173.57,1409.77,5.74,126.01,5.16
6.81,405.43,389.09,2.28,781.08,1923.22,11.37,104.19,1.96
6.47,85.05,690.47,4.19,207.78,1268.17,10.9,93.23,5.24
6.98,408.97,433.67,0.26,177.13,2758.24,6.09,102.78,0.62
7.23,339.47,253.58,2.89,492.13,2256.39,11.16,64.71,1.27
6.28,357.31,303.78,3.19,72.1,1550.14,11.87,126.05,5.3
8.14,57.46,314.05,2.56,211.71,1009.27,5.07,38.92,10.3
6.16,132.66,198.22,2.7,351.26,255.96,2.47,118.77,0.95
8.47,206.13,316.22,4.01,703.84,2030.26,9.95,116.46,1.48
6.49,856.14,291.17,3.19,76.99,837.0,5.17,53.19,1.09
6.2,270.32,226.25,4.34,216.41,2330.89,0.87,116.35,0.01
8.44,86.68,327.4,1.89,356.39,1435.41,6.9,49.81,1.23
7.18,287.64,216.78,3.94,118.78,2398.58,7.0,50.45,1.41
7.43,260.53,113.89,3.37,322.46,502.68,11.12,60.84,1.88
8.31,82.88,273.42,0.7,84.33,1410.405,3.43,219.3,2.32
8.0,436.93,779.86,3.41,776.05,979.26,8.32,130.35,5.36
8.17,363.81,600.15,3.22,108.21,1365.7,2.47,123.01,0.36
6.06,814.59,181.94,0.44,160.56,901.28,8.93,46.86,0.75
8.41,20.25,122.9,3.5,337.5,2374.29,2.73,61.05,4.97
9.77,310.09,111.48,0.17,110.75,617.67,10.3,75.73,4.59
6.75,228.47,380.92,2.43,130.36,1468.62,11.92,59.15,12.68
8.49,173.61,239.22,2.61,748.68,1401.17,11.72,73.45,1.04
8.24,444.42,83.09,0.69,54.49,1934.88,10.68,16.58,2.09
7.32,1015.16,395.37,8.79,256.15,2537.62,11.74,215.67,4.0
6.38,752.79,381.71,2.2,337.67,1410.405,0.9,113.68,3.32
7.24,216.98,66.34,2.93,7.46,2662.42,5.29,105.3,1.93
7.23,273.28,232.32,6.99,210.77,1591.41,5.2,74.34,1.16
7.23,1060.41,264.83,0.64,656.98,2502.77,10.16,110.91,3.68
9.6,430.48,243.56,1.62,139.97,258.91,2.64,35.23,1.98
8.0,44.37,627.86,2.27,80.16,2602.44,10.39,34.9,4.2
5.81,449.7,155.19,4.1,61.87,601.69,11.58,5.25,0.3
7.91,954.64,210.06,2.85,537.93,1048.65,6.8,79.14,1.9
6.13,51.33,187.14,3.76,271.72,200.07,6.51,75.49,12.97
7.23,265.75,1062.21,3.46,136.09,2788.75,4.36,214.36,2.89
7.87,132.17,209.49,3.39,195.6,59.36,8.92,177.83,0.72
6.77,421.96,936.23,2.67,95.88,839.15,9.91,100.73,3.1
6.76,114.25,434.18,0.06,93.43,1134.49,4.25,94.4,3.54
7.23,292.79,136.92,4.04,234.56,104.01,8.63,12.2,1.1
7.58,194.15,105.33,0.92,158.28,2281.36,2.8,1.88,1.94
5.39,65.16,83.12,7.62,105.9,2330.64,9.03,12.91,3.51
9.96,277.61,199.6,1.2,64.75,1441.95,4.99,169.17,4.68
6.41,269.24,314.86,1.61,299.33,2772.64,6.26,125.2,5.05
6.52,136.25,134.49,4.24,142.0,2289.2,3.48,59.69,4.49
8.45,115.34,839.77,2.43,367.03,1408.98,8.34,77.21,3.76
5.96,100.8,742.8,4.4,72.29,827.0,6.45,105.98,1.03
6.8,338.85,310.69,2.46,112.1,415.46,10.43,103.62,2.59
6.85,154.41,134.65,3.48,355.62,2409.15,11.28,21.95,2.61
6.56,364.27,277.28,3.02,69.16,2580.22,11.09,61.24,1.42
5.14,430.81,327.57,3.08,50.51,1201.07,10.76,29.86,4.05
7.87,318.65,104.88,4.37,123.9,2348.56,1.89,12.51,3.21
7.1,317.0,115.23,4.36,391.35,1634.02,7.2,113.69,0.99
6.28,259.82,167.54,8.0,104.36,487.67,7.83,48.09,1.4
5.41,225.11,289.35,1.63,235.35,2751.33,1.33,68.17,1.58
7.95,89.48,248.47,4.12,394.8,2352.42,6.27,65.19,1.74
8.12,95.14,815.58,0.75,151.53,2683.05,0.89,11.23,1.77
7.57,437.53,355.66,4.43,265.98,1874.33,6.72,92.38,1.32
7.89,377.32,347.19,4.46,102.54,2099.8,5.87,45.21,3.31
6.81,376.77,696.66,0.42,142.29,294.16,4.94,7.2,4.64
8.12,402.03,98.32,2.83,158.93,2104.65,4.71,114.69,0.03
6.46,432.23,157.54,2.68,64.16,37.57,3.55,85.68,0.75
8.35,96.67,148.58,1.25,34.21,2012.36,6.03,22.0,1.23
5.81,236.78,622.88,7.89,412.78,687.43,8.87,127.48,4.18
8.41,196.03,306.83,2.29,181.01,2387.0,8.93,14.64,1.35
7.87,272.91,724.29,0.88,213.82,289.85,2.14,56.12,4.76
5.54,196.76,314.58,3.09,243.98,2570.79,7.27,1.95,4.67
5.79,258.68,108.79,2.5,109.37,2534.12,0.99,218.27,1.41
6.91,996.56,936.05,4.43,387.26,241.63,10.75,25.99,9.97
7.28,380.98,425.5,0.68,237.83,312.51,9.22,21.94,3.52
6.0,214.24,100.84,2.34,240.19,486.19,1.57,229.61,2.15
8.05,176.33,91.8,3.0,310.2,1038.35,8.74,71.57,1.86
6.96,160.46,921.33,2.75,209.69,1309.0,10.87,183.08,1.99
7.38,365.17,396.03,0.8,133.88,563.18,6.05,119.27,12.66
8.18,74.41,497.05,2.59,271.99,1453.65,1.51,58.16,7.0
7.23,269.38,265.4,4.34,237.83,255.16,6.04,76.1,9.23
6.35,294.55,1010.93,3.77,238.99,544.1,13.19,28.55,3.79
7.72,289.67,395.02,3.21,215.41,2519.86,11.05,77.16,0.36
9.96,67.69,295.16,3.79,377.86,2678.57,8.73,8.42,4.28
6.52,655.58,89.78,2.5,280.1,931.41,1.13,3.09,5.02
7.19,302.39,229.07,3.94,148.05,2267.75,5.99,117.33,2.24
8.32,600.13,274.39,4.36,381.96,24.37,11.54,98.72,4.51
7.17,401.15,314.13,1.39,224.5,2559.43,11.82,126.44,5.11
7.4,342.12,888.74,3.88,129.02,990.53,6.95,26.54,3.53
7.17,98.42,868.99,0.73,3.75,955.51,7.94,56.55,3.56
6.24,115.75,115.3,0.46,178.78,208.77,8.18,38.83,1.81
5.04,1090.87,289.84,4.74,261.58,289.55,2.65,202.48,0.3
7.23,1046.08,156.57,2.08,487.15,1289.54,9.35,133.33,1.23
6.64,314.34,701.65,4.09,317.63,2543.6,10.17,21.18,4.15
9.64,384.49,308.61,3.3,179.7,2391.62,3.08,129.81,4.0
6.34,167.5,65.89,1.81,109.87,2209.33,6.82,178.06,1.52
8.48,380.21,864.24,0.74,202.35,496.56,11.24,27.89,3.12
7.3,423.3,296.69,1.85,358.46,1695.06,0.71,187.57,4.62
6.05,166.65,516.05,5.53,208.81,1720.83,2.15,153.68,1.93
7.49,333.41,252.83,4.44,252.76,2609.25,8.81,16.76,6.82
9.12,141.41,317.31,6.33,235.87,759.01,3.95,116.53,1.69
7.81,437.27,262.57,1.87,62.51,4228.89,4.15,11.47,3.32
6.59,347.1,150.5,3.93,111.89,1933.96,11.67,110.73,5.27
8.32,328.63,357.42,3.12,111.77,931.31,8.77,38.6,4.97
6.27,111.02,24.56,4.28,300.57,1638.01,8.52,49.59,5.44
6.28,270.9,784.78,5.69,394.38,478.79,4.03,84.09,1.82
6.77,275.32,242.61,3.52,306.92,1440.54,2.55,109.79,3.46
6.41,59.21,95.45,2.52,173.37,1410.405,11.54,63.05,3.56
7.4,433.33,367.48,1.76,89.37,1297.67,8.38,8.88,5.5
8.62,89.82,826.41,2.61,146.42,2448.67,6.02,88.54,1.8
8.34,104.79,73.12,2.17,98.62,2546.73,8.88,83.92,1.33
8.38,108.9,660.78,2.75,143.99,2565.96,6.24,65.91,1.4
7.59,503.37,963.62,1.21,69.58,2293.21,4.23,91.6,4.79
8.45,60.93,213.83,5.3,51.44,1344.99,9.87,144.07,1.86
6.02,309.75,356.05,1.67,199.41,1710.19,10.06,217.56,5.41
7.11,149.52,375.71,3.18,169.13,1189.63,8.96,103.82,3.3
7.39,221.91,331.87,1.47,243.33,724.24,5.15,70.86,0.09
7.28,235.72,178.93,4.08,206.05,2379.68,1.53,90.02,4.8
6.29,319.79,612.54,0.59,276.28,1327.5,16.93,59.61,1.47
7.98,838.8,206.98,3.84,45.1,1237.22,8.3,51.95,5.05
6.86,196.63,167.69,2.73,88.22,11228.05,16.1,42.57,2.82
8.33,84.6,946.69,1.26,393.27,247.13,16.43,93.57,0.07
7.9,635.15,214.93,2.9,237.83,1764.47,5.22,81.28,4.83
8.4,176.63,642.41,1.79,205.72,1809.6,9.31,4.42,0.34
9.07,279.56,356.72,1.87,292.82,263.79,5.47,69.98,13.14
8.0,237.75,193.34,2.54,121.53,2133.68,5.12,26.96,5.02
6.57,638.72,1006.66,4.26,662.49,2324.51,8.93,3.97,1.16
8.12,91.76,388.96,3.18,395.01,2301.01,7.68,89.62,3.23
7.47,390.21,223.19,3.59,104.72,2135.97,10.9,125.86,4.43
8.02,416.67,61.9,0.83,252.36,1952.91,7.33,180.84,4.27
7.07,165.01,102.26,0.91,334.02,328.29,10.46,127.95,10.08
7.77,445.16,149.46,7.27,212.44,242.67,7.73,53.24,2.73
7.5,12.08,181.78,1.14,202.91,1990.13,7.13,110.18,1.48
7.37,289.37,121.85,2.99,240.15,1859.05,5.5,122.24,2.33
8.04,405.82,130.06,1.17,332.77,1091.92,5.6,29.91,0.6
6.34,262.36,388.65,3.06,131.28,218.26,6.28,200.5,1.92
6.88,215.99,152.68,1.86,92.92,147.79,5.62,81.62,1.67
6.39,348.5,399.26,3.89,570.16,28837.15,8.69,19.93,0.94
7.81,70.95,765.45,0.6,641.3,39834.5,10.98,123.6,4.68
9.73,153.26,74.9,0.63,197.91,1540.26,1.59,73.86,5.08
6.47,101.92,156.77,3.13,3.21,2413.45,7.59,9.72,2.77
7.34,227.31,310.08,0.74,365.3,1361.77,8.66,89.51,2.0
7.84,305.97,273.42,1.24,323.81,609.32,10.7,121.32,1.92
5.14,170.29,203.34,1.16,237.83,241.25,1.31,15.34,4.04
7.73,344.99,191.19,3.49,65.89,1720.89,7.28,25.08,0.46
5.01,121.1,528.87,3.2,258.4,1107.05,2.04,114.79,1.77
6.61,549.16,267.89,3.18,227.98,221.53,10.22,88.71,3.63
7.35,321.21,290.66,1.09,623.51,1399.71,5.89,143.31,3.75
6.51,60.56,49.18,4.48,299.62,443.82,5.52,45.5,1.23
7.85,385.53,357.58,1.69,84.09,892.53,7.95,26.35,1.24
7.89,361.52,328.04,3.01,543.88,2625.73,8.73,39.61,5.06
8.48,154.4,561.22,4.4,747.45,443.78,11.66,68.18,5.37
7.42,78.22,179.94,1.09,39.26,1953.06,2.69,44.91,1.84
7.81,107.82,273.42,6.68,97.36,2437.3,4.87,80.83,8.15
7.8,224.12,342.2,0.74,282.56,1987.2,16.37,63.1,0.66
8.34,140.83,369.58,2.76,302.4,342.96,8.55,19.9,1.02
6.73,301.66,856.27,1.29,128.19,410.26,6.44,143.52,1.45
6.86,80.65,64.36,1.6,242.61,2763.76,5.91,26.74,3.6
7.38,654.51,248.68,4.01,268.51,2532.63,7.39,106.52,5.09
7.87,47.28,161.56,3.36,106.18,1425.25,11.24,64.54,1.74
8.46,175.98,666.75,0.99,384.96,2548.67,11.32,122.2,4.31
7.74,418.02,73.14,0.29,336.44,978.01,0.22,211.43,1.96
5.42,28.58,838.05,1.21,75.31,2626.62,2.98,16.68,1.74
7.01,309.15,141.38,3.36,385.07,2727.64,10.51,143.48,0.13
6.19,58.22,189.82,3.26,332.48,2676.78,5.6,24.24,1.47
6.53,622.66,226.68,3.21,261.07,953.98,8.05,80.06,11.73
5.34,879.72,68.7,3.9,315.22,2730.24,9.3,81.89,3.86
8.3,158.35,789.49,2.77,295.72,146.12,7.75,22.08,2.25
6.88,123.45,330.41,3.17,191.72,2123.42,6.77,49.69,8.17
7.59,301.89,539.47,3.93,355.84,2354.91,4.24,38.49,3.95
8.5,246.37,296.56,1.52,566.06,2759.13,0.28,116.39,1.61
6.8,405.46,492.35,3.91,189.22,2783.4,9.88,2.06,3.07
7.26,309.99,396.99,2.93,104.16,34.98,9.03,25.2,0.19
7.56,129.17,155.8,1.36,722.84,2078.84,6.19,102.85,2.7
8.25,117.72,443.51,2.83,245.01,1410.405,4.85,12.49,2.57
6.45,85.86,380.1,3.29,659.29,2304.31,4.76,208.51,0.35
7.93,339.88,95.53,2.77,67.49,789.71,4.36,178.37,0.04
6.58,830.6,1020.39,1.25,79.21,4.0,8.95,22.06,4.24
7.77,127.45,379.49,1.03,599.82,1731.43,4.53,92.84,1.72
5.35,1046.56,907.98,2.99,153.42,474.85,5.36,41.05,1.52
7.01,356.82,924.73,3.18,82.87,1281.09,1.43,0.81,4.69
6.37,334.85,79.51,3.62,246.95,1002.58,5.07,151.54,1.37
7.21,887.2,317.78,2.62,217.09,1918.07,7.62,101.13,9.09
7.32,246.23,258.02,1.16,292.58,1359.45,7.74,166.01,13.14
6.26,276.7,375.63,3.86,101.61,1695.39,12.73,108.5,3.39
7.61,423.87,125.9,1.55,69.6,2719.52,5.69,63.12,0.58
6.27,302.05,969.9,0.6,219.04,1948.37,0.88,2.7,3.08
6.47,169.62,287.95,3.98,89.94,832.91,5.85,120.74,0.06
5.23,170.53,329.11,0.46,387.53,315.97,3.53,115.53,2.51
8.95,800.69,833.54,1.35,272.97,2227.99,3.08,3.61,1.63
7.65,54.2,122.07,6.53,116.52,1410.405,0.77,31.35,2.69
8.34,265.59,282.49,3.35,285.17,657.26,15.35,20.64,2.4
7.89,603.83,357.24,2.22,61.8,11443.78,11.04,41.03,2.2
5.91,167.15,322.32,2.36,130.88,1793.8,11.99,37.94,2.45
7.0,257.98,345.17,2.12,248.02,1313.9,11.57,120.89,2.2
6.83,531.46,68.54,1.65,122.53,2475.16,11.01,97.34,1.64
7.4,65.16,153.26,2.06,151.99,1949.75,6.25,108.07,1.22
8.22,197.42,143.12,3.12,154.04,1469.11,11.33,224.76,3.76
5.39,328.03,209.76,2.98,301.39,890.9,0.79,12.48,0.54
5.64,85.23,214.0,1.97,107.57,1825.75,7.61,38.1,1.79
6.77,93.39,273.36,2.8,75.09,326.86,2.61,68.58,3.9
7.73,265.07,962.3,0.22,338.31,1364.41,1.36,63.94,3.17
7.38,167.7,109.78,4.44,211.51,23573.65,11.48,92.32,0.38
8.43,131.07,134.23,4.06,240.17,1174.76,1.38,65.33,3.38
7.43,112.28,216.17,1.93,330.92,2257.85,0.89,123.93,2.28
5.25,106.72,159.73,2.2,81.55,2619.13,10.47,77.46,1.2
6.85,211.5,746.55,0.47,378.11,2426.9,7.17,120.54,0.03
6.73,376.38,202.31,1.55,228.3,23.31,9.52,109.39,3.57
5.44,844.36,113.69,0.91,359.22,2557.17,4.43,59.86,0.14
9.83,246.1,260.26,3.53,163.51,1871.8,7.84,160.24,0.98
7.53,68.23,382.8,0.08,374.09,324.24,8.8,69.08,6.37
7.3,88.39,277.24,0.7,342.09,1913.58,10.21,101.0,1.69
6.71,313.07,436.36,2.72,167.02,457.65,9.55,126.22,3.01
6.75,386.47,245.75,3.58,87.49,13274.59,9.94,27.67,2.16
8.02,162.26,70.63,4.04,657.71,440.71,7.8,37.12,0.9
7.68,247.03,378.26,7.07,155.75,2278.47,4.47,59.43,3.22
7.03,31.5,214.51,1.09,48.56,24858.64,9.91,36.1,5.05
